 * DLPRYTLC-1263 - 27 Subestaciones por Milestone ( SE VICTORIA, SE DERQUI, SE BANCALARI, SE FORD, SE MASCHWITZ, SE NORDELTA, SE NOGUES, SE DEL VISO, SE TORTUGUITAS, SE MUÑIZ, SE MUNRO, SE BOULOGNE, SE CASEROS, SE SAAVEDRA, SE ISIDRO, SE VILLA ADELINA, SE NEWBERY, SE ROTONDA, SE SUAREZ, SE AUSTRIA, SE MERLO, SE LUZURIAGA, SE PASO DEL REY, SE GONZALEZ CATAN, SE HURLINGHAM, SE VIDAL, SE COGHLAN).
 * DLPRYTLC-1544 - Control de acceso en 100 Centros de Transformación.",,emarino,,,,,,,,,,,,,,,,GESTINICPR-13,,,,,,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TI&T,,,,,,,,VERDE,,,,,,,,,,,,,,,04.Construcción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i03ezl:9i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Soporte,,,,,,,,,,,,,
"OC San Fernando | Video Vigilancia IP",PS43322022-41,436877,,Tarea,Abierto,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,,,emarino,emarino,09/02/22 12:17 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,,,PLANS,,,emarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/02/22 11:59 PM,,,PS43322022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzys6n:",,,,,,,,,,,,,,,,,,,,,,,,,,09/02/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelter Delta | Video Vigilancia IP",PS43322022-42,436889,,Tarea,Abierto,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,,,emarino,emarino,09/02/22 12:24 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,,,PLANS,,,emarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/02/22 11:59 PM,,,PS43322022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzys9b:",,,,,,,,,,,,,,,,,,,,,,,,,,09/02/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Configuración NVR,PS43322022-43,510647,436887,Subtarea,Abierto,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,,,hpadilla,hpadilla,07/06/22 1:43 PM,13/06/22 3:46 PM,17/06/22 11:26 PM,,,PLANS,,,hpadilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzys8j:",,,,,,,,,,,,,,,,,,,,,,,,,,07/06/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Configuración de NVR,PS43322022-44,510649,436883,Subtarea,Abierto,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,,,hpadilla,hpadilla,07/06/22 1:43 PM,13/06/22 3:46 PM,17/06/22 11:26 PM,,,PLANS,,,hpadilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzys85:",,,,,,,,,,,,,,,,,,,,,,,,,,07/06/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Configuración de NVR,PS43322022-45,510648,436885,Subtarea,Abierto,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,,,hpadilla,hpadilla,07/06/22 1:43 PM,13/06/22 3:46 PM,17/06/22 11:26 PM,,,PLANS,,,hpadilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/06/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzys8l:",,,,,,,,,,,,,,,,,,,,,,,,,,07/06/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Implementación,PS43322022-46,436116,,Epic,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,,emarino,emarino,08/02/22 3:06 PM,13/06/22 4:34 PM,17/06/22 11:26 PM,13/06/22 3:48 PM,,PLANS,,,emarino,,,57600,,,,57600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,ghx-label-12,,Implementación,To Do,,,,,,,,,,,,,,,,,,30/05/22 12:00 AM,,,01/01/22 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS43322022-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i03ezl:ei",,,,,,,,,,,,,,,,,,,,,,,,,,17/01/22 12:00 AM,,28/02/22 12:00 AM,01/01/22 12:00 AM,,0.0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instalación Cámaras - ED ROLON,PS43322022-47,485533,,Tarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,05/05/22 10:39 AM,13/06/22 3:55 PM,17/06/22 11:26 PM,13/05/22 1:43 PM,11/05/22 12:00 AM,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,"13/05/22 1:42 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.25.44 PM (1).jpeg;https://jira.edenor.com/secure/attachment/215377/WhatsApp+Image+2022-05-13+at+1.25.44+PM+%281%29.jpeg","13/05/22 1:42 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.25.44 PM (2).jpeg;https://jira.edenor.com/secure/attachment/215376/WhatsApp+Image+2022-05-13+at+1.25.44+PM+%282%29.jpeg","13/05/22 1:42 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.25.44 PM.jpeg;https://jira.edenor.com/secure/attachment/215378/WhatsApp+Image+2022-05-13+at+1.25.44+PM.jpeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,11/05/22 12:00 AM,,,11/05/22 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzbp66:zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzi09",,,,,,,,,,,,,,,,,,,,,,,,,,29/04/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instalación Cámaras - SE MORON,PS43322022-48,436151,,Tarea,Abierto,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,,,emarino,emarino,08/02/22 3:54 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,,,PLANS,,,emarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/02/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzyo4f:",,,,,,,,,,,,,,,,,,,,,,,,,,08/02/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDIF SAN JUSTO - INSTALACIÓN DE CAMARAS EN DEPOSITO,PS43322022-49,422390,,Tarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,ddisanzo,jcomabella,jcomabella,17/01/22 1:31 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,02/02/22 1:23 PM,01/02/22 12:00 AM,PLANS,,,hpadilla,jcomabella,,,,,,,,,,,,,,,,,,,DLINGTLC-291,,,"02/02/22 5:41 PM;jcomabella;CCTV_Checklist -Edenor-SAN JUSTO.xls;https://jira.edenor.com/secure/attachment/170557/CCTV_Checklist+-Edenor-SAN+JUSTO.xls","02/02/22 5:41 PM;jcomabella;Planilla de Configuracion EDENOR-ST-SAN JUSTO (Autoguardado).xlsx;https://jira.edenor.com/secure/attachment/170558/Planilla+de+Configuracion+EDENOR-ST-SAN+JUSTO+%28Autoguardado%29.xlsx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,01/02/22 12:00 AM,,,17/01/22 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzbpdj:",,,,,,,,,,,,,,,,,,,,,,,,,,17/01/22 12:00 AM,,01/02/22 12:00 AM,17/01/22 12:00 AM,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26/01/22 9:57 AM;hpadilla;Se amplia el tiempo de ejecución 2 días mas por problemas en la instalación de la cañería de datos.;;;","31/01/22 9:15 AM;jcomabella;Se extiende hasta el 01/02/2022 por problemas en la instalación con la cañería de datos.
 
 ;;;"
Instalación Cámaras - SE EDISON,PS43322022-50,436150,,Tarea,Abierto,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,,,emarino,emarino,08/02/22 3:54 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,,,PLANS,,,emarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/02/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzyo3z:",,,,,,,,,,,,,,,,,,,,,,,,,,08/02/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instalación Cámaras - ED PACHECO,PS43322022-51,480448,,Tarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,29/04/22 10:30 AM,13/06/22 3:55 PM,17/06/22 11:26 PM,13/05/22 1:45 PM,13/05/22 12:00 AM,PLANS,RELEVAMIENTO  CORRIMIENTO DE CAMARAS,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,"13/05/22 1:45 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.27.25 PM (1).jpeg;https://jira.edenor.com/secure/attachment/215380/WhatsApp+Image+2022-05-13+at+1.27.25+PM+%281%29.jpeg","13/05/22 1:45 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.27.25 PM.jpeg;https://jira.edenor.com/secure/attachment/215381/WhatsApp+Image+2022-05-13+at+1.27.25+PM.jpeg","13/05/22 1:45 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.27.26 PM.jpeg;https://jira.edenor.com/secure/attachment/215379/WhatsApp+Image+2022-05-13+at+1.27.26+PM.jpeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,13/05/22 12:00 AM,,,12/05/22 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzbp66:zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzr",,,,,,,,,,,,,,,,,,,,,,,,,,05/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSTALACIÓN DE CAMARAS EN DEPOSITO_GUZMÁN,PS43322022-52,422333,,Tarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,17/01/22 11:47 AM,13/06/22 3:55 PM,17/06/22 11:26 PM,24/01/22 3:07 PM,21/01/22 12:00 AM,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,DLPRYTLC-1089,DLPRYTLC-1089,DLINGTLC-176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,21/01/22 12:00 AM,,,17/01/22 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzbnnr:",,,,,,,,,,,,,,,,,,,,,,,,,,20/01/22 12:00 AM,,21/01/22 12:00 AM,17/01/22 12:00 AM,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instalación Cámaras - SECTOR PILAR MORENO,PS43322022-53,480462,,Tarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,29/04/22 10:37 AM,13/06/22 3:55 PM,17/06/22 11:26 PM,13/05/22 1:41 PM,10/05/22 12:00 AM,PLANS,RELEVAMIENTO  CORRIMIENTO DE CAMARAS,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,"13/05/22 1:40 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.24.58 PM (1).jpeg;https://jira.edenor.com/secure/attachment/215373/WhatsApp+Image+2022-05-13+at+1.24.58+PM+%281%29.jpeg","13/05/22 1:40 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.24.58 PM (2).jpeg;https://jira.edenor.com/secure/attachment/215372/WhatsApp+Image+2022-05-13+at+1.24.58+PM+%282%29.jpeg","13/05/22 1:40 PM;jcomabella;WhatsApp Image 2022-05-13 at 1.24.58 PM.jpeg;https://jira.edenor.com/secure/attachment/215374/WhatsApp+Image+2022-05-13+at+1.24.58+PM.jpeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,10/05/22 12:00 AM,,,10/05/22 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzbp66:zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzs",,,,,,,,,,,,,,,,,,,,,,,,,,05/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instalación Cámaras - ED GARIN,PS43322022-54,485503,,Tarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,05/05/22 10:23 AM,13/06/22 3:55 PM,17/06/22 11:26 PM,20/05/22 2:08 PM,,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,PS43322022-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i06t7j:",,,,,,,,,,,,,,,,,,,,,,,,,,29/04/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relevamiento SECTOR ROLON,PS43322022-55,485530,485533,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,05/05/22 10:37 AM,13/06/22 3:55 PM,17/06/22 11:26 PM,09/05/22 2:06 PM,03/05/22 12:00 AM,PLANS,RELEVAMIENTO  CORRIMIENTO CAMARAS,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/04/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i06tdb:",,,,,,,,,,,,,,,,,,,,,,,,,,29/04/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relevamiento SECTOR ROLON,PS43322022-56,485546,485533,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,ddisanzo,jcomabella,jcomabella,05/05/22 10:48 AM,13/06/22 3:55 PM,17/06/22 11:26 PM,09/05/22 2:06 PM,03/05/22 12:00 AM,PLANS,RELEVAMIENTO  CORRIMIENTO CAMARAS,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/04/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i06tgv:",,,,,,,,,,,,,,,,,,,,,,,,,,29/04/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrimientos  cámaras depósito: ED ROLON,PS43322022-57,488670,485533,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,09/05/22 1:51 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,13/05/22 1:42 PM,,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i07cfr:",,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrimientos  cámaras depósito: ED ROLON,PS43322022-58,488671,485533,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,ddisanzo,jcomabella,jcomabella,09/05/22 1:53 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,13/05/22 1:42 PM,,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i07cfz:",,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relevamiento ED PACHECO,PS43322022-59,485700,480448,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,05/05/22 12:21 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,09/05/22 2:05 PM,02/05/22 12:00 AM,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/05/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i06uen:",,,,,,,,,,,,,,,,,,,,,,,,,,05/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Relevamiento ED PACHECO,PS43322022-60,485703,480448,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,ddisanzo,jcomabella,jcomabella,05/05/22 12:22 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,09/05/22 2:06 PM,02/05/22 12:00 AM,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/05/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i06ufb:",,,,,,,,,,,,,,,,,,,,,,,,,,05/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrimientos  cámaras depósito: ED PACHECO,PS43322022-61,488677,480448,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,pcampanella,jcomabella,jcomabella,09/05/22 1:58 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,13/05/22 1:45 PM,,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i07chb:",,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrimientos  cámaras depósito: ED PACHECO,PS43322022-62,488679,480448,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,ddisanzo,jcomabella,jcomabella,09/05/22 1:58 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,13/05/22 1:45 PM,,PLANS,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|i07chr:",,,,,,,,,,,,,,,,,,,,,,,,,,09/05/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instalción y Configuración Camaras Depositos ED. Guzman ,PS43322022-63,425016,422333,Subtarea,Cerrado,PS43322022,EDN/C/433-22022 - Seguridad Electronica en Subestaciones y CTs,software,emarino,,,Baja,Listo,marriojas,jcomabella,jcomabella,20/01/22 4:04 PM,13/06/22 3:55 PM,17/06/22 11:26 PM,24/01/22 3:07 PM,,,,,jcomabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/22 11:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2|hzwufj:",,,,,,,,,,,,,,,,,,,,,,,,,,20/01/22 12:00 AM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
